Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,sell_in_value,sell_in_count,sell_out_value,sell_out_count,inventory_value,inventory_count
APAC,Japan,Bob,Distributor D,Group 2,Category 1,1,2023,1427,437,2308,137,929,75
APAC,Japan,Bob,Distributor D,Group 2,Category 1,1,2024,1929,295,2938,81,945,33
APAC,Japan,Bob,Distributor D,Group 2,Category 1,1,2025,4447,379,2737,200,412,68
APAC,Japan,Bob,Distributor D,Group 2,Category 1,2,2023,1216,225,2701,337,936,95
APAC,Japan,Bob,Distributor D,Group 2,Category 1,2,2024,3158,483,2677,122,582,88
APAC,Japan,Bob,Distributor D,Group 2,Category 1,2,2025,1257,171,1696,185,349,43
APAC,Japan,Bob,Distributor D,Group 2,Category 1,3,2023,3100,287,1874,157,443,99
APAC,Japan,Bob,Distributor D,Group 2,Category 1,3,2024,2518,194,2086,159,522,56
APAC,Japan,Bob,Distributor D,Group 2,Category 1,3,2025,1128,290,2196,223,440,53
APAC,Japan,Bob,Distributor D,Group 2,Category 1,4,2023,3911,191,3682,284,511,99
APAC,Japan,Bob,Distributor D,Group 2,Category 1,4,2024,1654,456,2807,389,532,93
APAC,Japan,Bob,Distributor D,Group 2,Category 1,4,2025,2811,390,3263,217,592,93
APAC,Japan,Bob,Distributor D,Group 2,Category 1,5,2023,3250,474,2673,282,852,97
APAC,Japan,Bob,Distributor D,Group 2,Category 1,5,2024,2820,235,1529,126,377,57
APAC,Japan,Bob,Distributor D,Group 2,Category 1,5,2025,1068,139,1510,363,781,69
APAC,Japan,Bob,Distributor D,Group 2,Category 1,6,2023,3422,288,2362,258,412,95
APAC,Japan,Bob,Distributor D,Group 2,Category 1,6,2024,2183,311,3429,396,412,87
APAC,Japan,Bob,Distributor D,Group 2,Category 1,6,2025,4386,435,1566,90,284,85
APAC,Japan,Bob,Distributor D,Group 2,Category 1,7,2023,3860,310,3632,199,458,73
APAC,Japan,Bob,Distributor D,Group 2,Category 1,7,2024,3475,412,2633,181,439,56
APAC,Japan,Bob,Distributor D,Group 2,Category 1,7,2025,3909,441,3629,250,904,90
APAC,Japan,Bob,Distributor D,Group 2,Category 1,8,2023,3509,168,3842,313,293,35
APAC,Japan,Bob,Distributor D,Group 2,Category 1,8,2024,2888,155,886,346,499,53
APAC,Japan,Bob,Distributor D,Group 2,Category 1,8,2025,4004,176,3756,337,663,39
APAC,Japan,Bob,Distributor D,Group 2,Category 1,9,2023,4144,139,3402,175,317,98
APAC,Japan,Bob,Distributor D,Group 2,Category 1,9,2024,4650,230,817,356,859,91
APAC,Japan,Bob,Distributor D,Group 2,Category 1,10,2023,4583,374,3228,361,324,74
APAC,Japan,Bob,Distributor D,Group 2,Category 1,10,2024,2600,127,2998,229,529,64
APAC,Japan,Bob,Distributor D,Group 2,Category 1,11,2023,1592,487,2864,337,319,77
APAC,Japan,Bob,Distributor D,Group 2,Category 1,11,2024,2728,337,2554,351,829,80
APAC,Japan,Bob,Distributor D,Group 2,Category 1,12,2023,1447,103,1565,112,362,66
APAC,Japan,Bob,Distributor D,Group 2,Category 1,12,2024,3804,464,1285,350,281,79
APAC,Japan,Bob,Distributor D,Group 2,Category 2,1,2023,3054,246,2557,297,756,63
APAC,Japan,Bob,Distributor D,Group 2,Category 2,1,2024,3701,319,3732,149,955,50
APAC,Japan,Bob,Distributor D,Group 2,Category 2,1,2025,3199,114,1418,198,895,24
APAC,Japan,Bob,Distributor D,Group 2,Category 2,2,2023,4241,362,3601,227,821,93
APAC,Japan,Bob,Distributor D,Group 2,Category 2,2,2024,1175,363,2021,223,327,74
APAC,Japan,Bob,Distributor D,Group 2,Category 2,2,2025,2091,417,2279,203,689,75
APAC,Japan,Bob,Distributor D,Group 2,Category 2,3,2023,1732,400,2734,249,703,32
APAC,Japan,Bob,Distributor D,Group 2,Category 2,3,2024,3562,365,2920,376,805,91
APAC,Japan,Bob,Distributor D,Group 2,Category 2,3,2025,2392,295,1558,293,755,90
APAC,Japan,Bob,Distributor D,Group 2,Category 2,4,2023,2713,194,2759,285,769,93
APAC,Japan,Bob,Distributor D,Group 2,Category 2,4,2024,2310,399,3506,386,365,53
APAC,Japan,Bob,Distributor D,Group 2,Category 2,4,2025,1029,243,3684,362,465,93
APAC,Japan,Bob,Distributor D,Group 2,Category 2,5,2023,4539,266,965,193,551,40
APAC,Japan,Bob,Distributor D,Group 2,Category 2,5,2024,2583,487,3826,227,747,73
APAC,Japan,Bob,Distributor D,Group 2,Category 2,5,2025,2291,366,1341,80,264,70
APAC,Japan,Bob,Distributor D,Group 2,Category 2,6,2023,2535,349,1242,291,340,51
APAC,Japan,Bob,Distributor D,Group 2,Category 2,6,2024,1067,138,2103,293,716,68
APAC,Japan,Bob,Distributor D,Group 2,Category 2,6,2025,4864,356,1893,85,768,81
APAC,Japan,Bob,Distributor D,Group 2,Category 2,7,2023,3319,482,2933,84,526,23
APAC,Japan,Bob,Distributor D,Group 2,Category 2,7,2024,2289,445,2318,279,893,45
APAC,Japan,Bob,Distributor D,Group 2,Category 2,7,2025,4543,274,2641,388,338,71
APAC,Japan,Bob,Distributor D,Group 2,Category 2,8,2023,1276,348,3018,340,307,81
APAC,Japan,Bob,Distributor D,Group 2,Category 2,8,2024,2312,464,2874,321,919,73
APAC,Japan,Bob,Distributor D,Group 2,Category 2,8,2025,1012,297,3772,369,392,29
APAC,Japan,Bob,Distributor D,Group 2,Category 2,9,2023,3586,493,1104,135,601,25
APAC,Japan,Bob,Distributor D,Group 2,Category 2,9,2024,1218,386,2619,306,961,95
APAC,Japan,Bob,Distributor D,Group 2,Category 2,10,2023,1323,120,2577,265,314,55
APAC,Japan,Bob,Distributor D,Group 2,Category 2,10,2024,3381,238,3926,237,625,73
APAC,Japan,Bob,Distributor D,Group 2,Category 2,11,2023,3285,172,1948,117,655,33
APAC,Japan,Bob,Distributor D,Group 2,Category 2,11,2024,1260,216,2672,312,576,43
APAC,Japan,Bob,Distributor D,Group 2,Category 2,12,2023,3608,190,3051,85,263,83
APAC,Japan,Bob,Distributor D,Group 2,Category 2,12,2024,4441,484,1649,372,285,34
APAC,Japan,Bob,Distributor D,Group 2,Category 3,1,2023,1807,182,3355,236,738,89
APAC,Japan,Bob,Distributor D,Group 2,Category 3,1,2024,3198,140,985,323,858,65
APAC,Japan,Bob,Distributor D,Group 2,Category 3,1,2025,3117,113,2053,83,206,71
APAC,Japan,Bob,Distributor D,Group 2,Category 3,2,2023,4506,270,1895,290,904,60
APAC,Japan,Bob,Distributor D,Group 2,Category 3,2,2024,2523,214,2140,283,359,99
APAC,Japan,Bob,Distributor D,Group 2,Category 3,2,2025,2423,215,1186,374,856,36
APAC,Japan,Bob,Distributor D,Group 2,Category 3,3,2023,3265,414,3384,399,651,76
APAC,Japan,Bob,Distributor D,Group 2,Category 3,3,2024,1367,343,2608,127,713,68
APAC,Japan,Bob,Distributor D,Group 2,Category 3,3,2025,1103,134,2332,302,255,82
APAC,Japan,Bob,Distributor D,Group 2,Category 3,4,2023,2057,117,3673,315,859,33
APAC,Japan,Bob,Distributor D,Group 2,Category 3,4,2024,1421,225,3863,382,950,60
APAC,Japan,Bob,Distributor D,Group 2,Category 3,4,2025,4662,402,2391,306,337,57
APAC,Japan,Bob,Distributor D,Group 2,Category 3,5,2023,4084,287,2051,139,238,54
APAC,Japan,Bob,Distributor D,Group 2,Category 3,5,2024,3925,233,3673,237,771,36
APAC,Japan,Bob,Distributor D,Group 2,Category 3,5,2025,3779,188,1301,360,577,39
APAC,Japan,Bob,Distributor D,Group 2,Category 3,6,2023,3690,269,3915,292,246,73
APAC,Japan,Bob,Distributor D,Group 2,Category 3,6,2024,4586,386,3545,398,224,71
APAC,Japan,Bob,Distributor D,Group 2,Category 3,6,2025,1166,489,3707,365,594,39
APAC,Japan,Bob,Distributor D,Group 2,Category 3,7,2023,3594,196,3183,207,374,25
APAC,Japan,Bob,Distributor D,Group 2,Category 3,7,2024,1068,392,1297,304,568,23
APAC,Japan,Bob,Distributor D,Group 2,Category 3,7,2025,2036,155,2820,361,207,36
APAC,Japan,Bob,Distributor D,Group 2,Category 3,8,2023,1969,261,2356,81,756,97
APAC,Japan,Bob,Distributor D,Group 2,Category 3,8,2024,4429,149,3737,154,595,54
APAC,Japan,Bob,Distributor D,Group 2,Category 3,8,2025,4528,365,3489,332,443,96
APAC,Japan,Bob,Distributor D,Group 2,Category 3,9,2023,4483,355,1641,389,687,20
APAC,Japan,Bob,Distributor D,Group 2,Category 3,9,2024,4276,225,2044,230,499,81
APAC,Japan,Bob,Distributor D,Group 2,Category 3,10,2023,2703,342,3536,208,726,41
APAC,Japan,Bob,Distributor D,Group 2,Category 3,10,2024,4489,283,1401,198,255,69
APAC,Japan,Bob,Distributor D,Group 2,Category 3,11,2023,4583,350,3922,250,358,23
APAC,Japan,Bob,Distributor D,Group 2,Category 3,11,2024,3636,304,1229,129,789,55
APAC,Japan,Bob,Distributor D,Group 2,Category 3,12,2023,3203,164,3054,349,798,70
APAC,Japan,Bob,Distributor D,Group 2,Category 3,12,2024,4666,280,1918,279,827,31
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,1,2023,2382,195,2441,340,385,96
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,1,2024,2874,393,2613,399,685,73
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,1,2025,4172,346,2639,197,681,95
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,2,2023,3092,160,2210,166,823,31
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,2,2024,2635,495,2556,109,231,62
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,2,2025,2144,224,2046,340,315,77
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,3,2023,3770,163,1648,133,798,32
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,3,2024,2911,265,3459,197,798,56
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,3,2025,1297,152,3136,311,292,97
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,4,2023,2764,299,1553,261,892,51
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,4,2024,2776,215,1531,320,967,53
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,4,2025,2397,123,3725,261,357,33
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,5,2023,4385,113,996,103,457,81
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,5,2024,2508,215,3686,91,933,34
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,5,2025,2500,421,2203,376,577,52
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,6,2023,1187,140,3198,96,751,50
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,6,2024,2064,242,1017,366,817,20
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,6,2025,4751,181,3702,246,636,75
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,7,2023,1829,115,3906,363,671,51
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,7,2024,1195,365,2296,177,370,82
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,7,2025,2276,291,1570,215,772,33
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,8,2023,2066,499,1806,210,200,95
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,8,2024,1947,115,2611,185,889,75
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,8,2025,3696,364,2233,321,995,53
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,9,2023,1204,269,2786,285,389,30
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,9,2024,1177,338,1812,398,319,23
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,10,2023,3074,177,2830,324,458,44
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,10,2024,2563,110,1469,280,929,39
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,11,2023,4900,469,866,198,446,93
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,11,2024,4446,469,2583,184,229,97
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,12,2023,3777,437,2511,107,207,26
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,12,2024,3826,258,1299,352,405,99
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,1,2023,1351,401,824,159,422,78
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,1,2024,2667,224,2373,119,657,76
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,1,2025,4444,137,3919,392,847,80
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,2,2023,4595,241,3127,96,575,47
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,2,2024,1436,392,2258,144,390,26
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,2,2025,1135,197,1528,243,325,58
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,3,2023,4704,438,3380,200,930,88
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,3,2024,3488,101,2304,285,533,27
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,3,2025,4301,126,2103,113,826,32
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,4,2023,1779,172,1207,271,380,20
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,4,2024,4978,294,2989,390,610,26
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,4,2025,4916,253,2806,379,538,49
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,5,2023,3774,261,1257,373,361,97
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,5,2024,3702,253,1262,307,369,32
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,5,2025,3265,192,3842,162,786,85
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,6,2023,2267,163,2072,108,323,86
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,6,2024,4976,269,2397,134,982,26
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,6,2025,3383,455,1822,236,856,29
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,7,2023,1305,106,2672,194,806,71
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,7,2024,2323,181,1255,372,237,80
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,7,2025,1634,354,3114,81,946,82
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,8,2023,2399,106,832,336,830,27
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,8,2024,2700,476,1672,253,373,52
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,8,2025,2994,279,2692,160,519,88
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,9,2023,1726,447,3111,88,512,64
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,9,2024,4789,320,3345,357,349,22
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,10,2023,3936,110,2691,230,695,45
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,10,2024,1412,426,3039,372,811,23
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,11,2023,2827,274,2868,380,691,52
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,11,2024,3849,492,3233,224,653,62
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,12,2023,1293,189,975,298,612,80
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,12,2024,4131,318,3414,390,523,62
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,1,2023,3669,364,3531,279,287,80
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,1,2024,2833,397,3432,141,314,23
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,1,2025,3735,211,872,283,497,99
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,2,2023,4615,350,3666,391,866,70
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,2,2024,3715,361,926,222,748,65
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,2,2025,4042,328,1011,303,769,84
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,3,2023,4289,414,3850,315,528,48
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,3,2024,4462,450,1545,238,496,31
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,3,2025,1202,282,2749,173,389,31
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,4,2023,3429,237,1079,243,632,84
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,4,2024,3347,393,3165,119,363,98
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,4,2025,4337,277,831,196,426,27
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,5,2023,3866,414,3881,327,335,98
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,5,2024,1250,178,1387,95,583,95
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,5,2025,3970,402,1137,262,646,95
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,6,2023,2915,474,3217,110,476,89
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,6,2024,4036,241,3058,243,577,30
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,6,2025,3362,307,2337,376,294,50
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,7,2023,1211,148,1323,251,416,36
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,7,2024,1812,461,2546,120,622,28
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,7,2025,1976,137,1661,292,618,30
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,8,2023,4776,368,1165,186,897,45
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,8,2024,2048,371,3986,179,337,34
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,8,2025,2386,279,2410,125,905,71
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,9,2023,2364,154,2369,266,773,43
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,9,2024,2500,495,1490,301,393,78
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,10,2023,1958,254,2486,286,868,70
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,10,2024,1513,115,2783,316,248,39
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,11,2023,2854,357,835,195,930,88
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,11,2024,3032,193,2423,302,318,90
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,12,2023,3185,474,3355,102,526,48
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,12,2024,2071,409,1431,249,377,77
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,1,2023,1311,206,2271,379,654,77
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,1,2024,4082,469,1601,397,742,73
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,1,2025,2742,187,1081,132,554,23
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,2,2023,4867,116,1224,320,545,80
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,2,2024,2594,497,2463,115,520,50
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,2,2025,2605,154,1781,203,830,61
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,3,2023,4542,475,2216,301,424,47
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,3,2024,4651,452,3128,226,978,96
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,3,2025,4472,164,2514,360,442,51
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,4,2023,2984,156,3644,285,776,77
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,4,2024,4147,188,2968,124,858,52
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,4,2025,4428,446,2239,303,869,95
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,5,2023,4435,389,3003,217,289,54
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,5,2024,2883,186,1785,282,577,22
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,5,2025,1957,482,1472,210,627,37
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,6,2023,1961,484,2826,113,773,64
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,6,2024,3903,339,1168,92,621,81
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,6,2025,2045,171,2098,167,845,56
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,7,2023,1045,387,2819,215,936,92
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,7,2024,4476,282,2510,338,725,76
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,7,2025,2909,401,3958,220,399,63
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,8,2023,2205,148,3506,168,323,22
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,8,2024,4801,242,1371,100,889,45
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,8,2025,1839,321,831,80,926,89
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,9,2023,1908,475,2799,233,678,39
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,9,2024,4754,411,2377,276,796,44
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,10,2023,1017,406,3913,280,876,42
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,10,2024,1747,482,2829,347,814,41
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,11,2023,4597,477,3821,91,278,84
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,11,2024,3239,168,1698,306,538,77
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,12,2023,2838,131,1558,380,490,59
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,12,2024,2747,474,2362,205,547,38
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,1,2023,3119,494,2942,222,416,28
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,1,2024,4645,145,1263,120,262,77
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,1,2025,1914,482,1020,247,281,35
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,2,2023,1468,391,1542,391,556,47
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,2,2024,2440,256,2980,238,319,26
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,2,2025,1850,493,3882,238,860,55
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,3,2023,1969,278,2612,218,278,84
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,3,2024,1549,384,1152,256,252,54
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,3,2025,2523,266,3895,286,235,29
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,4,2023,3161,114,3311,216,493,44
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,4,2024,3436,230,3113,237,545,89
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,4,2025,4773,303,1214,143,240,34
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,5,2023,2286,457,3075,254,579,96
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,5,2024,1368,228,3918,376,392,22
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,5,2025,4304,461,2679,236,460,86
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,6,2023,1818,266,1044,205,607,52
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,6,2024,1604,354,2725,392,587,43
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,6,2025,2490,206,2294,360,330,26
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,7,2023,2371,135,1789,337,800,52
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,7,2024,3503,325,2687,265,222,59
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,7,2025,4688,420,2437,384,811,31
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,8,2023,2042,359,2640,153,546,90
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,8,2024,1919,427,1254,304,683,44
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,8,2025,4782,182,1461,117,841,57
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,9,2023,2249,204,3953,274,204,80
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,9,2024,4036,130,3075,149,248,35
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,10,2023,4280,252,1707,122,996,34
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,10,2024,3374,448,1171,351,918,85
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,11,2023,4487,151,1438,259,478,83
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,11,2024,1106,165,2978,131,333,80
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,12,2023,2162,371,3304,261,436,27
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,12,2024,3806,165,3260,292,580,80
APAC,Japan,Charlie,Distributor A,Group 2,Category 3,1,2023,3826,187,1134,143,586,28
APAC,Japan,Charlie,Distributor A,Group 2,Category 3,1,2024,3643,125,2337,388,347,21
